-99,-8.082908,-7.724027,-7.975615
-90,-90,-8.187963,-7.332718
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-8.104663,-8.040299,-8.03916,-99
-7.439417,-7.462166,-8.106786,-8.379565
-7.796918,-8.050754,-7.840863,-8.285477
-7.938374,-8.170069,-7.973779,-7.696049
-7.996606,-7.729769,-8.456968,-8.091367
-7.830828,-8.123037,-8.287888,-8.142991
-7.995344,-7.955203,-8.253897,-7.325262
-7.993998,-90,-7.312441,-7.367199
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-8.20158,-7.22939,-8.142875,-90
-7.256938,-8.77371,-7.403096,-8.117717
-8.291715,-8.703071,-8.378009,-8.180713
-7.97279,-8.021342,-8.731759,-8.206187
-8.206187,-8.482805,-8.923988,-8.446122
-8.292798,-8.364734,-9.080185,-8.871522
-8.153106,-8.064567,-8.038263,-8.900989
-7.609498,-90,-8.103199,-7.840575
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-7.5351,-8.070887,-8.220373,-99
-7.434519,-8.447045,-7.431409,-7.871678
-7.995502,-7.584838,-8.685021,-8.126763
-8.248755,-8.664479,-8.042483,-8.319965
-8.811672,-8.181066,-8.526814,-8.301885
-9.165237,-8.264196,-8.36105,-8.858595
-8.459685,-8.193535,-8.209697,-8.216171
-7.406168,-99.9,-7.997242,-8.183141
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-90,-3.5019,-3.51,-90
-90,-2.619,-2.8539,-3.3561
-90,-90,-1.9701,-2.7
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-7.852828,-7.350421,-8.114566,-99
-8.045707,-7.936507,-7.251151,-7.80491
-8.118209,-8.295909,-7.992841,-7.898715
-8.142283,-8.152478,-7.368017,-8.728886
-8.107942,-8.370954,-8.18094,-8.240941
-8.9216,-7.958846,-8.013718,-8.06066
-8.842038,-8.132726,-7.510223,-8.206219
-7.864095,-90,-7.642814,-7.5012
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-3.50289,-2.7081,-3.4371,-90
-2.7009,-1.9872,-2.691,-3.37311
-2.6199,-90,-1.71,-2.7729
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-7.290373,-7.888987,-8.146487,-99.9
-8.120073,-8.230802,-8.264246,-7.942731
-8.291127,-7.58155,-7.916246,-7.94792
-7.285577,-7.404839,-7.076191,-7.559071
-8.218124,-8.229299,-7.619538,-7.944704
-8.796148,-8.044521,-7.455625,-8.183918
-7.923092,-8.058505,-90,-7.99054
-8.325056,-90,-90,-7.875643
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-99,-1.8,-2.69991,-99
-2.709909,-2.7729,-2.869119,-2.6919
-1.89,-2.7,-2.61,-2.797281
-1.8099,-2.8458,-2.61,-1.8
-90,-2.538,-2.6352,-1.9791
-99,-1.809,-2.6829,-2.691
-90,-90,-1.8,-2.6181
0,0,0,0
-7.251443,-9.051431,-90,-99.9
-8.324942,-8.188911,-90,-8.189346
-7.933267,-8.241207,-90,-7.58146
-7.496537,-7.604457,-7.368297,-8.410566
-8.102384,-7.632203,-8.026242,-7.946214
-7.275235,-90,-7.967781,-7.525567
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-2.70099,-2.853,-2.529,-90
-2.719791,-2.7,-2.943081,-2.62881
-1.9719,-2.7,-2.9511,-2.8791
-1.9719,-1.971,-2.61,-2.86281
-1.89099,-1.9719,-2.7639,-2.7639
-2.6199,-1.89,-1.9872,-1.97901
-2.6109,-90,-1.8,-2.7072
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-8.076471,-8.137605,-8.432724,-90
-8.107766,-8.266206,-8.216424,-8.269529
-7.920416,-99.9,-8.800106,-8.871538
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-1.9719,-2.79882,-2.6991,-90
-2.71899,-3.59352,-4.352175,-2.6271
-2.807109,-3.594501,-4.596479,-2.952811
-2.71719,-2.72529,-3.843389,-3.680181
-2.628981,-2.709,-2.87739,-2.85381
-1.98,-2.7009,-2.7,-2.6829
-2.6919,-90,-2.6109,-1.962
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-8.166819,-8.426624,-8.615189,-90
-8.135256,-8.995669,-9.133593,-8.357368
-8.775869,-90,-8.961315,-8.529429
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-2.94399,-3.754791,-3.57561,-90
-3.618965,-3.704579,-3.665439,-3.689109
-3.781791,-3.717666,-4.645167,-3.734631
-2.970017,-2.984776,-4.531947,-4.39547
-2.808639,-2.725299,-99,-3.52539
-2.628,-2.7738,-90,-2.78091
-2.6271,-90,-90,-2.69829
0,0,0,0
-99.9,-9.754305,-9.161345,-90
-99.9,-9.180276,-9.027119,-9.17097
-99,-9.154017,-9.28548,-9.491572
-8.382395,-9.373433,-8.496648,-8.855637
-9.024363,-9.453999,-9.163008,-8.562799
-8.746883,-99,-8.76381,-9.354134
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-3.675429,-4.584864,-4.609107,-90
-3.947128,-4.642,-4.522621,-4.366602
-4.475898,-4.834924,-5.200665,-4.662187
-3.9546,-90,-4.626577,-4.443631
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-9.97084,-9.776977,-9.582444,-90
-9.458979,-9.165517,-9.552236,-9.646263
-9.72996,-8.766292,-9.31892,-9.30756
-8.874317,-9.182289,-8.916967,-8.700373
-9.09606,-9.115637,-8.691153,-8.674486
-8.508089,-90,-8.466016,-9.081971
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-4.589928,-4.806194,-90,-90
-4.533473,-4.526553,-4.390638,-5.195411
-4.898811,-4.893779,-5.751044,-5.262611
-4.833158,-99.9,-6.29367,-5.452365
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-9.10521,-9.367732,-10.02491,-99.9
-9.474862,-9.507327,-10.32724,-9.983759
-8.652716,-8.54232,-10.12472,-9.04434
-8.741374,-8.588528,-9.532853,-8.993483
-9.365703,-9.427196,-7.932008,-9.255276
-9.223521,-90,-9.292302,-8.824991
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-4.735959,-6.163745,-5.394174,-99
-5.621099,-6.424552,-5.523199,-5.462049
-5.717962,-6.328987,-6.604744,-6.297431
-99,-7.302147,-6.506219,-6.451473
-99,-7.183372,-7.284615,-6.947937
-99.99,-9.279014,-7.593799,-7.845431
-99,-9.915514,-9.581699,-8.42428
-9.303194,-9.870028,75.57531,-9.374907
-10.29348,-10.22477,-10.81653,-10.23235
-9.387015,-9.402165,86.90371,-10.16774
-9.508265,-9.182591,-9.86275,-9.156217
-8.50835,-8.535288,-9.051985,-8.909568
-9.083349,-99.9,-8.625835,-9.20374
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-5.553047,-5.594559,-5.151078,-90
-4.851064,-6.574278,-6.362082,-4.739138
-5.814077,-6.673596,-5.76406,-5.72979
-6.722938,-6.476103,-6.387733,-6.561419
-7.438572,-7.998415,-7.14538,-6.865666
-8.496448,-8.211006,-7.853628,-7.785017
-9.115249,-9.190396,-8.891231,-8.758005
-9.836606,-10.36763,86,-9.685036
-11.19442,87,87,85
83.30482,87.99699,88,85.99999
-9.921215,-9.207794,88.99999,-10.13964
-8.224855,-8.547008,-8.660968,-9.977013
-8.396911,-90,-8.30679,-9.061749
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-5.220226,-4.667005,-5.287902,-99.9
-5.623909,-6.403109,-6.109976,-5.463291
-5.705714,-6.625431,-6.245059,-6.364159
-6.461622,-6.672505,-5.672839,-5.669579
-7.206018,-6.377064,-6.754849,-6.477694
-7.638973,-8.343738,-7.450778,-7.295448
-9.107998,-9.258904,-8.065178,-8.05838
84.05641,87,77.45848,-8.582517
86,88,88,86
87,89,89,87
78.25864,89.99902,90,88
-8.867277,-8.19607,91,79.29649
-7.461499,-90,-7.504646,-7.991838
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-5.118945,-5.560763,-5.465258,-99
-5.456912,-5.654139,-5.498358,-5.432367
-5.760223,-6.422567,-5.587743,-5.548622
-6.188917,-6.695361,-5.664931,-5.673922
-7.08585,-6.995129,-6.463886,-6.398414
-7.990189,-6.952644,-7.368084,-6.574787
-8.444849,-7.518477,-7.70128,-7.37178
-8.979501,88,-8.154958,-8.213976
86.99904,89,89,87
88,90,90,88
88.99903,91,90.99999,88.9999
89.99635,89.99555,92,89.9026
-7.681102,-99.9,90.99989,-7.336422
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-5.532146,-4.590875,-4.753617,-90
-5.385515,-4.710485,-4.607872,-5.182955
-6.142079,-5.208943,-99,-5.295581
-5.584245,-6.27716,-99,-5.730765
-6.637531,-7.378544,-90,-6.328885
-7.406256,-7.975348,-90,-6.622913
-8.222474,-7.371547,-8.126315,-7.463278
-8.356637,88.99999,-7.829628,-7.430601
88,90,90,87.9986
88.9999,91,91,88.9999
89.9999,91.9999,92,89.99902
90.99018,90.81285,93,90.99026
-6.688861,-99,92,-5.758703
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-3.818683,-3.840797,-3.775889,-99.9
-3.665529,-90,-3.789349,-3.895733
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-7.396142,-7.508143,-7.521416,-90
69.70885,89.02864,-7.278177,-7.157716
89,91,90.90239,78.41219
89.99982,92,92,90
91,93,93,91
92,92,94,92
-5.452655,-4.822197,85.02486,93
-99,-4.621763,96,-4.577742
-99,-4.509744,76.18083,-4.581629
-90,-90,-3.829403,-3.738485
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-3.804833,-3.844055,-2.873692,-90
-4.565602,-90,-3.626117,-2.976649
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-7.204423,-7.328024,-7.064991,-90
-6.489962,89.1096,-6.504495,-6.53316
-6.9369,92,-5.91746,63.35781
90.99987,93,82.31597,90.98843
91.99999,94,94,92
93,95,95,93
92,96,94,94
95,95,97,95
-3.739393,-3.842451,86.1201,96
-4.327363,-99.9,-3.472038,-3.599019
0,0,0,0
0,0,0,0
0,0,0,0
-90,-2.61,-1.89,-90
-90,-2.86029,-1.971,-2.70099
-3.36501,-2.78181,-2.78199,-2.800791
-3.746431,-90,-2.790909,-3.52791
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-7.257361,-6.244839,-6.796333,-90
-6.312447,-5.663486,-5.633003,-5.642492
-5.538367,92.02043,-5.68118,-5.726152
-4.524509,94,-3.977295,73.51941
92.99999,94.90105,95,92.99794
94,93.99957,96,93.99902
85.13837,-2.94561,95,-2.86362
96,95.99529,98,93.03309
-2.78181,-2.7009,77.09112,96.99999
-4.277734,-99,-2.7252,-2.7891
0,0,0,0
0,0,0,0
0,0,0,0
-2.529,-1.71,-0.999,-90
-1.809,-1.71,-1.809,-0.99
-3.624048,-1.8,-1.809,-1.809
-3.4371,-90,-1.8909,-1.881
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-6.225314,-6.304707,-90,-90
-5.459851,65.86125,-99,-6.030267
-5.739014,91.9839,-90,-6.081772
-4.28688,95,-99,-4.586159
94,96,-99.9999,94
95,95,97,95
93.87862,-1.971,96,86.12361
96.99998,96.99979,99,95
55.5236,-1.809,71.091,98
-2.529,-90,-1.8909,-1.962
0,0,0,0
0,0,0,0
0,0,0,0
-1.881,-1.881,-0.9,-90
-1.881,-1.71,-0.99,-0.99
-1.971,-1.8,-0.9,-0.9
-2.6181,-90,-0.99,-1.8
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
96,96,98,-100
85.3109,-0.99,89.001,97
98,97.99775,100,96
-0.9,-0.9,-0.9,98.99997
-2.529,-90,-0.99,-0.9
0,0,0,0
0,0,0,0
0,0,0,0
-0.9,0,0,0
-0.9,-0.9,0,0
-0.9,-0.9,-90,0
-0.9,0,-90,-0.9
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
97,99,97,-100
96,100,98,98
0,0,0,0
0,-0.9,0,0
-0.9,-90,-0.9,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-90,87.3,0,0
98,0,0,-0.99
99,0,0,0
0,0,0,0
0,0,0,0
0,-90,-0.9,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-0.9,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
